1,西安,Xi'an,610100.0,120,0,108,1,2020-03-08 22:56:02
2,渭南,Weinan,610500.0,15,0,13,0,2020-03-08 22:56:02
3,安康,Ankang,610900.0,26,0,25,0,2020-03-08 22:56:02
4,汉中,Hanzhong,610700.0,26,0,25,0,2020-03-08 22:56:02
5,咸阳,Xianyang,610400.0,17,0,16,0,2020-03-08 22:56:02
6,铜川,Tongchuan,610200.0,8,0,7,0,2020-03-08 22:56:02
7,宝鸡,Baoji,610300.0,13,0,13,0,2020-03-08 22:56:02
8,延安,Yan'an,610600.0,8,0,8,0,2020-03-08 22:56:02
9,商洛,Shangluo,611000.0,7,0,7,0,2020-03-08 22:56:02
10,榆林,Yulin,610800.0,3,0,3,0,2020-03-08 22:56:02
11,韩城,Hancheng,610581.0,1,0,1,0,2020-03-08 22:56:02
12,杨凌,Yangling District in Xianyang,0.0,1,0,1,0,2020-03-08 22:56:02
13,武汉,Wuhan,420100.0,49912,0,29977,2370,2020-03-08 22:39:16
14,孝感,Xiaogan,420900.0,3518,0,3024,125,2020-03-08 22:39:16
15,鄂州,Ezhou,420700.0,1394,0,993,54,2020-03-08 22:39:16
16,随州,Suizhou,421300.0,1307,0,1077,43,2020-03-08 22:39:16
17,宜昌,Yichang,420500.0,931,0,727,34,2020-03-08 22:39:16
18,荆州,Jingzhou,421000.0,1580,0,1377,49,2020-03-08 22:39:16
19,黄冈,Huanggang,421100.0,2907,0,2636,125,2020-03-08 22:39:16
20,荆门,Jingmen,420800.0,928,0,743,39,2020-03-08 22:39:16
21,黄石,Huangshi,420200.0,1015,0,884,36,2020-03-08 22:39:16
22,十堰,Shiyan,420300.0,672,0,571,8,2020-03-08 22:39:16
23,襄阳,Xiangyang,420600.0,1175,0,1055,38,2020-03-08 22:39:16
24,仙桃,Xiantao,429004.0,575,0,501,21,2020-03-08 22:39:16
25,天门,Tianmen,429006.0,496,0,457,15,2020-03-08 22:39:16
26,咸宁,Xianning,421200.0,836,0,801,14,2020-03-08 22:39:16
27,潜江,Qianjiang,429005.0,198,0,168,9,2020-03-08 22:39:16
28,恩施州,Enshi Tujia and Miao Autonomous Prefecture,422800.0,252,0,233,6,2020-03-08 22:39:16
29,神农架林区,Shennongjia,429021.0,11,0,11,0,2020-03-08 22:39:16
30,深圳,Shenzhen,440300.0,419,0,368,3,2020-03-08 22:39:16
31,广州,Guangzhou,440100.0,347,0,321,1,2020-03-08 22:39:16
32,佛山,Foshan,440600.0,84,0,77,0,2020-03-08 22:39:16
33,中山,Zhongshan,442000.0,66,0,62,0,2020-03-08 22:39:16
34,东莞,Dongguan,441900.0,99,0,96,1,2020-03-08 22:39:16
35,珠海,Zhuhai,440400.0,98,0,95,1,2020-03-08 22:39:16
36,汕头,Shantou,440500.0,25,0,24,0,2020-03-08 22:39:16
37,梅州,Meizhou,441400.0,16,0,15,0,2020-03-08 22:39:16
38,韶关,Shaoguan,440200.0,10,0,9,0,2020-03-08 22:39:16
39,惠州,Huizhou,441300.0,62,0,62,0,2020-03-08 22:39:16
40,江门,Jiangmen,440700.0,23,0,23,0,2020-03-08 22:39:16
41,湛江,Zhanjiang,440800.0,22,0,22,0,2020-03-08 22:39:16
42,肇庆,Zhaoqing,441200.0,19,0,18,1,2020-03-08 22:39:16
43,阳江,Yangjiang,441700.0,14,0,14,0,2020-03-08 22:39:16
44,茂名,Maoming,440900.0,14,0,14,0,2020-03-08 22:39:16
45,清远,Qingyuan,441800.0,12,0,12,0,2020-03-08 22:39:16
46,揭阳,Jieyang,445200.0,8,0,8,0,2020-03-08 22:39:16
47,汕尾,Shanwei,441500.0,5,0,5,0,2020-03-08 22:39:16
48,潮州,Chaozhou,445100.0,5,0,5,0,2020-03-08 22:39:16
49,河源,Heyuan,441600.0,4,0,4,0,2020-03-08 22:39:16
50,待明确地区,Area not defined,0.0,0,0,2,0,2020-03-08 22:39:16
51,哈尔滨,Harbin,230100.0,198,0,171,4,2020-03-08 22:39:16
52,双鸭山,Shuangyashan,230500.0,52,0,41,3,2020-03-08 22:39:16
53,绥化,Suihua,231200.0,47,0,37,4,2020-03-08 22:39:16
54,齐齐哈尔,Qiqihar,230200.0,43,0,36,1,2020-03-08 22:39:16
55,鸡西,Jixi,230300.0,46,0,41,0,2020-03-08 22:39:16
56,大庆,Daqing,230600.0,26,0,22,1,2020-03-08 22:39:16
57,牡丹江,Mudanjiang,231000.0,15,0,13,0,2020-03-08 22:39:16
58,七台河,Qitaihe,230900.0,17,0,16,0,2020-03-08 22:39:16
59,黑河,Heihe,231100.0,14,0,13,0,2020-03-08 22:39:16
60,鹤岗,Hegang,230400.0,5,0,4,0,2020-03-08 22:39:16
61,佳木斯,Jiamusi,230800.0,15,0,15,0,2020-03-08 22:39:16
62,大兴安岭,Daxinganling,232700.0,2,0,2,0,2020-03-08 22:39:16
63,伊春,Yichun,230700.0,1,0,1,0,2020-03-08 22:39:16
64,境外输入人员,,0.0,33,0,0,0,2020-03-08 22:32:29
65,兰州,Lanzhou,620100.0,36,0,33,2,2020-03-08 22:32:29
66,定西,Dingxi,621100.0,9,0,8,0,2020-03-08 22:32:29
67,天水,Tianshui,620500.0,12,0,12,0,2020-03-08 22:32:29
68,平凉,Pingliang,620800.0,9,0,9,0,2020-03-08 22:32:29
69,甘南,Gannan,623000.0,8,0,8,0,2020-03-08 22:32:29
70,白银,Baiyin,620400.0,4,0,4,0,2020-03-08 22:32:29
71,陇南,Longnan,621200.0,4,0,4,0,2020-03-08 22:32:29
72,庆阳,Qingyang,621000.0,3,0,3,0,2020-03-08 22:32:29
73,临夏,Linxia,622900.0,3,0,3,0,2020-03-08 22:32:29
74,张掖,Zhangye,620700.0,2,0,2,0,2020-03-08 22:32:29
75,金昌,Jinchang,620300.0,1,0,1,0,2020-03-08 22:32:29
76,武汉,Wuhan,420100.0,49912,0,29977,2370,2020-03-08 20:44:06
77,孝感,Xiaogan,420900.0,3518,0,3024,125,2020-03-08 20:44:06
78,鄂州,Ezhou,420700.0,1394,0,988,54,2020-03-08 20:44:06
79,随州,Suizhou,421300.0,1307,0,1077,43,2020-03-08 20:44:06
80,宜昌,Yichang,420500.0,931,0,727,34,2020-03-08 20:44:06
81,荆州,Jingzhou,421000.0,1580,0,1376,49,2020-03-08 20:44:06
82,黄冈,Huanggang,421100.0,2907,0,2631,125,2020-03-08 20:44:06
83,荆门,Jingmen,420800.0,928,0,743,39,2020-03-08 20:44:06
84,黄石,Huangshi,420200.0,1015,0,884,36,2020-03-08 20:44:06
85,十堰,Shiyan,420300.0,672,0,571,8,2020-03-08 20:44:06
86,襄阳,Xiangyang,420600.0,1175,0,1055,38,2020-03-08 20:44:06
87,仙桃,Xiantao,429004.0,575,0,501,21,2020-03-08 20:44:06
88,天门,Tianmen,429006.0,496,0,457,15,2020-03-08 20:44:06
89,咸宁,Xianning,421200.0,836,0,801,14,2020-03-08 20:44:06
90,潜江,Qianjiang,429005.0,198,0,168,9,2020-03-08 20:44:06
91,恩施州,Enshi Tujia and Miao Autonomous Prefecture,422800.0,252,0,231,6,2020-03-08 20:44:06
92,神农架林区,Shennongjia,429021.0,11,0,11,0,2020-03-08 20:44:06
93,成都,Chengdu,510100.0,144,0,101,3,2020-03-08 20:44:06
94,甘孜州,Garzê Tibetan Autonomous Prefecture,513300.0,78,0,71,0,2020-03-08 20:44:06
95,巴中,Bazhong,511900.0,24,0,20,0,2020-03-08 20:44:06
96,绵阳,Mianyang,510700.0,22,0,18,0,2020-03-08 20:44:06
97,达州,Dazhou,511700.0,42,0,39,0,2020-03-08 20:44:06
98,南充,Nanchong,511300.0,39,0,36,0,2020-03-08 20:44:06
99,广安,Guang'an,511600.0,30,0,27,0,2020-03-08 20:44:06
100,遂宁,Suining,510900.0,17,0,15,0,2020-03-08 20:44:06
101,资阳,Ziyang,512000.0,4,0,2,0,2020-03-08 20:44:06
102,内江,Neijiang,511000.0,22,0,21,0,2020-03-08 20:44:06
103,宜宾,Yibin,511500.0,12,0,11,0,2020-03-08 20:44:06
104,眉山,Meishan,511400.0,8,0,7,0,2020-03-08 20:44:06
105,雅安,Ya'an,511800.0,7,0,6,0,2020-03-08 20:44:06
106,泸州,Luzhou,510500.0,24,0,24,0,2020-03-08 20:44:06
107,德阳,Deyang,510600.0,18,0,18,0,2020-03-08 20:44:06
108,攀枝花,Panzhihua,510400.0,16,0,16,0,2020-03-08 20:44:06
109,凉山州,Liangshan Yi Autonomous Prefecture,513400.0,13,0,13,0,2020-03-08 20:44:06
110,自贡,Zigong,510300.0,9,0,9,0,2020-03-08 20:44:06
111,广元,Guangyuan,510800.0,6,0,6,0,2020-03-08 20:44:06
112,乐山,Leshan,511100.0,3,0,3,0,2020-03-08 20:44:06
113,阿坝州,Ngawa Tibetan and Qiang Autonomous Prefecture,513200.0,1,0,1,0,2020-03-08 20:44:06
114,长沙,Changsha,430100.0,242,0,213,2,2020-03-08 20:44:06
115,岳阳,Yueyang,430600.0,156,0,146,1,2020-03-08 20:44:06
116,娄底,Loudi,431300.0,76,0,71,0,2020-03-08 20:44:06
117,株洲,Zhuzhou,430200.0,80,0,76,0,2020-03-08 20:44:06
118,邵阳,Shaoyang,430500.0,102,0,100,1,2020-03-08 20:44:06
119,常德,Changde,430700.0,82,0,82,0,2020-03-08 20:44:06
120,益阳,Yiyang,430900.0,60,0,60,0,2020-03-08 20:44:06
121,衡阳,Hengyang,430400.0,48,0,48,0,2020-03-08 20:44:06
122,永州,Yongzhou,431100.0,44,0,44,0,2020-03-08 20:44:06
123,怀化,Huaihua,431200.0,40,0,40,0,2020-03-08 20:44:06
124,郴州,Chenzhou,431000.0,39,0,39,0,2020-03-08 20:44:06
125,湘潭,Xiangtan,430300.0,36,0,36,0,2020-03-08 20:44:06
126,湘西自治州,Xiangxi,433100.0,8,0,8,0,2020-03-08 20:44:06
127,张家界,Zhangjiajie,430800.0,5,0,5,0,2020-03-08 20:44:06
128,武汉,Wuhan,420100.0,49912,0,29908,2370,2020-03-08 18:05:01
129,孝感,Xiaogan,420900.0,3518,0,3024,125,2020-03-08 18:05:01
130,鄂州,Ezhou,420700.0,1394,0,988,54,2020-03-08 18:05:01
131,随州,Suizhou,421300.0,1307,0,1077,43,2020-03-08 18:05:01
132,宜昌,Yichang,420500.0,931,0,727,34,2020-03-08 18:05:01
133,荆州,Jingzhou,421000.0,1580,0,1376,49,2020-03-08 18:05:01
134,黄冈,Huanggang,421100.0,2907,0,2631,125,2020-03-08 18:05:01
135,荆门,Jingmen,420800.0,928,0,743,39,2020-03-08 18:05:01
136,黄石,Huangshi,420200.0,1015,0,884,36,2020-03-08 18:05:01
137,十堰,Shiyan,420300.0,672,0,571,8,2020-03-08 18:05:01
138,襄阳,Xiangyang,420600.0,1175,0,1055,38,2020-03-08 18:05:01
139,仙桃,Xiantao,429004.0,575,0,501,21,2020-03-08 18:05:01
140,天门,Tianmen,429006.0,496,0,457,15,2020-03-08 18:05:01
141,咸宁,Xianning,421200.0,836,0,801,14,2020-03-08 18:05:01
142,潜江,Qianjiang,429005.0,198,0,168,9,2020-03-08 18:05:01
143,恩施州,Enshi Tujia and Miao Autonomous Prefecture,422800.0,252,0,231,6,2020-03-08 18:05:01
144,神农架林区,Shennongjia,429021.0,11,0,11,0,2020-03-08 18:05:01
145,济宁,Jining,370800.0,260,0,178,0,2020-03-08 18:05:01
146,德州,Dezhou,371400.0,37,0,29,2,2020-03-08 18:05:01
147,烟台,Yantai,370600.0,47,0,42,0,2020-03-08 18:05:01
148,济南,Jinan,370100.0,47,0,43,0,2020-03-08 18:05:01
149,淄博,Zibo,370300.0,30,0,25,1,2020-03-08 18:05:01
150,潍坊,Weifang,370700.0,44,0,41,0,2020-03-08 18:05:01
151,威海,Weihai,371000.0,38,0,35,0,2020-03-08 18:05:01
152,青岛,Qingdao,370200.0,60,0,58,1,2020-03-08 18:05:01
153,临沂,Linyi,371300.0,49,0,48,0,2020-03-08 18:05:01
154,日照,Rizhao,371100.0,16,0,15,0,2020-03-08 18:05:01
155,聊城,Liaocheng,371500.0,38,0,38,0,2020-03-08 18:05:01
156,泰安,Tai'an,370900.0,35,0,33,2,2020-03-08 18:05:01
157,枣庄,Zaozhuang,370400.0,24,0,24,0,2020-03-08 18:05:01
158,菏泽,Heze,371700.0,18,0,18,0,2020-03-08 18:05:01
159,滨州,Binzhou,371600.0,15,0,15,0,2020-03-08 18:05:01
160,武汉,Wuhan,420100.0,49912,0,29831,2370,2020-03-08 17:29:02
161,孝感,Xiaogan,420900.0,3518,0,3024,125,2020-03-08 17:29:02
162,鄂州,Ezhou,420700.0,1394,0,988,54,2020-03-08 17:29:02
163,随州,Suizhou,421300.0,1307,0,1077,43,2020-03-08 17:29:02
164,宜昌,Yichang,420500.0,931,0,727,34,2020-03-08 17:29:02
165,荆州,Jingzhou,421000.0,1580,0,1376,49,2020-03-08 17:29:02
166,黄冈,Huanggang,421100.0,2907,0,2631,125,2020-03-08 17:29:02
167,荆门,Jingmen,420800.0,928,0,743,39,2020-03-08 17:29:02
168,黄石,Huangshi,420200.0,1015,0,884,36,2020-03-08 17:29:02
169,十堰,Shiyan,420300.0,672,0,571,8,2020-03-08 17:29:02
170,襄阳,Xiangyang,420600.0,1175,0,1055,38,2020-03-08 17:29:02
171,仙桃,Xiantao,429004.0,575,0,501,21,2020-03-08 17:29:02
172,天门,Tianmen,429006.0,496,0,457,15,2020-03-08 17:29:02
173,咸宁,Xianning,421200.0,836,0,801,14,2020-03-08 17:29:02
174,潜江,Qianjiang,429005.0,198,0,168,9,2020-03-08 17:29:02
175,恩施州,Enshi Tujia and Miao Autonomous Prefecture,422800.0,252,0,231,6,2020-03-08 17:29:02
176,神农架林区,Shennongjia,429021.0,11,0,11,0,2020-03-08 17:29:02
177,济宁,Jining,370800.0,260,0,178,0,2020-03-08 17:29:02
178,济南,Jinan,370100.0,47,0,40,0,2020-03-08 17:29:02
179,德州,Dezhou,371400.0,37,0,29,2,2020-03-08 17:29:02
180,烟台,Yantai,370600.0,47,0,42,0,2020-03-08 17:29:02
181,淄博,Zibo,370300.0,30,0,25,1,2020-03-08 17:29:02
182,潍坊,Weifang,370700.0,44,0,41,0,2020-03-08 17:29:02
183,威海,Weihai,371000.0,38,0,35,0,2020-03-08 17:29:02
184,青岛,Qingdao,370200.0,60,0,58,1,2020-03-08 17:29:02
185,临沂,Linyi,371300.0,49,0,48,0,2020-03-08 17:29:02
186,日照,Rizhao,371100.0,16,0,15,0,2020-03-08 17:29:02
187,聊城,Liaocheng,371500.0,38,0,38,0,2020-03-08 17:29:02
188,泰安,Tai'an,370900.0,35,0,33,2,2020-03-08 17:29:02
189,枣庄,Zaozhuang,370400.0,24,0,24,0,2020-03-08 17:29:02
190,菏泽,Heze,371700.0,18,0,18,0,2020-03-08 17:29:02
191,滨州,Binzhou,371600.0,15,0,15,0,2020-03-08 17:29:02
192,苏州,Suzhou,320500.0,87,0,80,0,2020-03-08 17:29:02
193,徐州,Xuzhou,320300.0,79,0,76,0,2020-03-08 17:29:02
194,淮安,Huainan,320800.0,66,0,63,0,2020-03-08 17:29:02
195,无锡,Wuxi,320200.0,55,0,52,0,2020-03-08 17:29:02
196,连云港,Lianyungang,320700.0,48,0,45,0,2020-03-08 17:29:02
197,南京,Nanjing,320100.0,93,0,93,0,2020-03-08 17:29:02
198,常州,Changzhou,320400.0,51,0,51,0,2020-03-08 17:29:02
199,南通,Nantong,320600.0,40,0,40,0,2020-03-08 17:29:02
200,泰州,Taizhou,321200.0,37,0,37,0,2020-03-08 17:29:02
201,盐城,Yancheng,320900.0,27,0,27,0,2020-03-08 17:29:02
202,扬州,Yangzhou,321000.0,23,0,23,0,2020-03-08 17:29:02
203,宿迁,Suqian,321300.0,13,0,13,0,2020-03-08 17:29:02
204,镇江,Zhenjiang,321100.0,12,0,12,0,2020-03-08 17:29:02
205,温州,Wenzhou,330300.0,504,0,489,1,2020-03-08 17:12:03
206,台州,Taizhou,331000.0,146,0,137,0,2020-03-08 17:12:03
207,丽水,Lishui,331100.0,25,0,17,0,2020-03-08 17:12:03
208,杭州,Hangzhou,330100.0,169,0,163,0,2020-03-08 17:12:03
209,省十里丰监狱,Shilifeng Prison,0.0,36,0,31,0,2020-03-08 17:12:03
210,嘉兴,Jiaxing,330400.0,45,0,42,0,2020-03-08 17:12:03
211,绍兴,Shaoxing,330600.0,42,0,39,0,2020-03-08 17:12:03
212,宁波,Ningbo,330200.0,157,0,155,0,2020-03-08 17:12:03
213,湖州,Huzhou,330500.0,12,0,10,0,2020-03-08 17:12:03
214,金华,Jinhua,330700.0,55,0,54,0,2020-03-08 17:12:03
215,衢州,Quzhou,330800.0,14,0,14,0,2020-03-08 17:12:03
216,舟山,Zhoushan,330900.0,10,0,10,0,2020-03-08 17:12:03
217,苏州,Suzhou,320500.0,87,0,80,0,2020-03-08 15:33:01
218,徐州,Xuzhou,320300.0,79,0,76,0,2020-03-08 15:33:01
219,淮安,Huainan,320800.0,66,0,63,0,2020-03-08 15:33:01
220,无锡,Wuxi,320200.0,55,0,52,0,2020-03-08 15:33:01
221,连云港,Lianyungang,320700.0,48,0,45,0,2020-03-08 15:33:01
222,镇江,Zhenjiang,321100.0,12,0,11,0,2020-03-08 15:33:01
223,南京,Nanjing,320100.0,93,0,93,0,2020-03-08 15:33:01
224,常州,Changzhou,320400.0,51,0,51,0,2020-03-08 15:33:01
225,南通,Nantong,320600.0,40,0,40,0,2020-03-08 15:33:01
226,泰州,Taizhou,321200.0,37,0,37,0,2020-03-08 15:33:01
227,盐城,Yancheng,320900.0,27,0,27,0,2020-03-08 15:33:01
228,扬州,Yangzhou,321000.0,23,0,23,0,2020-03-08 15:33:01
229,宿迁,Suqian,321300.0,13,0,13,0,2020-03-08 15:33:01
230,济宁,Jining,370800.0,260,0,178,0,2020-03-08 15:25:02
231,济南,Jinan,370100.0,47,0,40,0,2020-03-08 15:25:02
232,烟台,Yantai,370600.0,47,0,41,0,2020-03-08 15:25:02
233,德州,Dezhou,371400.0,37,0,29,2,2020-03-08 15:25:02
234,淄博,Zibo,370300.0,30,0,25,1,2020-03-08 15:25:02
235,潍坊,Weifang,370700.0,44,0,41,0,2020-03-08 15:25:02
236,威海,Weihai,371000.0,38,0,35,0,2020-03-08 15:25:02
237,青岛,Qingdao,370200.0,60,0,58,1,2020-03-08 15:25:02
238,临沂,Linyi,371300.0,49,0,48,0,2020-03-08 15:25:02
239,日照,Rizhao,371100.0,16,0,15,0,2020-03-08 15:25:02
240,聊城,Liaocheng,371500.0,38,0,38,0,2020-03-08 15:25:02
241,泰安,Tai'an,370900.0,35,0,33,2,2020-03-08 15:25:02
242,枣庄,Zaozhuang,370400.0,24,0,24,0,2020-03-08 15:25:02
243,菏泽,Heze,371700.0,18,0,18,0,2020-03-08 15:25:02
244,滨州,Binzhou,371600.0,15,0,15,0,2020-03-08 15:25:02
245,武汉,Wuhan,420100.0,49912,0,29786,2370,2020-03-08 15:15:02
246,孝感,Xiaogan,420900.0,3518,0,3024,125,2020-03-08 15:15:02
247,鄂州,Ezhou,420700.0,1394,0,988,54,2020-03-08 15:15:02
248,随州,Suizhou,421300.0,1307,0,1077,43,2020-03-08 15:15:02
249,宜昌,Yichang,420500.0,931,0,727,34,2020-03-08 15:15:02
250,荆州,Jingzhou,421000.0,1580,0,1376,49,2020-03-08 15:15:02
251,黄冈,Huanggang,421100.0,2907,0,2631,125,2020-03-08 15:15:02
252,荆门,Jingmen,420800.0,928,0,743,39,2020-03-08 15:15:02
253,黄石,Huangshi,420200.0,1015,0,884,36,2020-03-08 15:15:02
254,十堰,Shiyan,420300.0,672,0,571,8,2020-03-08 15:15:02
255,襄阳,Xiangyang,420600.0,1175,0,1055,38,2020-03-08 15:15:02
256,仙桃,Xiantao,429004.0,575,0,501,21,2020-03-08 15:15:02
257,天门,Tianmen,429006.0,496,0,457,15,2020-03-08 15:15:02
258,咸宁,Xianning,421200.0,836,0,801,14,2020-03-08 15:15:02
259,潜江,Qianjiang,429005.0,198,0,168,9,2020-03-08 15:15:02
260,恩施州,Enshi Tujia and Miao Autonomous Prefecture,422800.0,252,0,231,6,2020-03-08 15:15:02
261,神农架林区,Shennongjia,429021.0,11,0,11,0,2020-03-08 15:15:02
262,九江,Jiujiang,360400.0,118,0,112,0,2020-03-08 15:15:02
263,南昌,Nanchang,360100.0,230,0,225,0,2020-03-08 15:15:02
264,新余,Xinyu,360500.0,130,0,127,0,2020-03-08 15:15:02
265,上饶,Shangrao,361100.0,123,0,122,0,2020-03-08 15:15:02
266,宜春,Yichun,360900.0,106,0,106,0,2020-03-08 15:15:02
267,赣州,Ganzhou,360700.0,76,0,75,1,2020-03-08 15:15:02
268,抚州,Fuzhou,361000.0,72,0,72,0,2020-03-08 15:15:02
269,萍乡,Pingxiang,360300.0,33,0,33,0,2020-03-08 15:15:02
270,吉安,Ji'an,360800.0,22,0,22,0,2020-03-08 15:15:02
271,鹰潭,Yingtan,360600.0,18,0,18,0,2020-03-08 15:15:02
272,景德镇,Jingdezhen,360200.0,6,0,6,0,2020-03-08 15:15:02
273,赣江新区,Ganjiang New District,0.0,1,0,1,0,2020-03-08 15:15:02
274,乌鲁木齐,Urumqi,650100.0,23,0,23,0,2020-03-08 13:31:02
275,伊犁州,Yili,654000.0,18,0,18,0,2020-03-08 13:31:02
276,兵团第四师,Xinjiang Production and Construction Corps 4th Division,0.0,10,0,9,1,2020-03-08 13:31:02
277,兵团第九师,Xinjiang Production and Construction Corps 9th Division,0.0,4,0,3,1,2020-03-08 13:31:02
278,昌吉州,Changji,0.0,4,0,4,0,2020-03-08 13:31:02
279,吐鲁番市,Turpan,650400.0,3,0,3,0,2020-03-08 13:31:02
280,巴州,Bayingolin Mongol Autonomous Prefecture,511902.0,3,0,3,0,2020-03-08 13:31:02
281,兵团第十二师,Xinjiang Production and Construction Corps 12th Division,0.0,3,0,3,0,2020-03-08 13:31:02
282,兵团第七师,Xinjiang Production and Construction Corps 7th Division,0.0,1,0,1,0,2020-03-08 13:31:02
283,阿克苏地区,Akesu,652900.0,1,0,1,0,2020-03-08 13:31:02
284,深圳,Shenzhen,440300.0,419,0,368,3,2020-03-08 13:19:01
285,广州,Guangzhou,440100.0,347,0,321,1,2020-03-08 13:19:01
286,佛山,Foshan,440600.0,84,0,77,0,2020-03-08 13:19:01
287,中山,Zhongshan,442000.0,66,0,62,0,2020-03-08 13:19:01
288,东莞,Dongguan,441900.0,99,0,95,1,2020-03-08 13:19:01
289,江门,Jiangmen,440700.0,23,0,20,0,2020-03-08 13:19:01
290,珠海,Zhuhai,440400.0,98,0,95,1,2020-03-08 13:19:01
291,汕头,Shantou,440500.0,25,0,24,0,2020-03-08 13:19:01
292,梅州,Meizhou,441400.0,16,0,15,0,2020-03-08 13:19:01
293,韶关,Shaoguan,440200.0,10,0,9,0,2020-03-08 13:19:01
294,惠州,Huizhou,441300.0,62,0,62,0,2020-03-08 13:19:01
295,湛江,Zhanjiang,440800.0,22,0,22,0,2020-03-08 13:19:01
296,肇庆,Zhaoqing,441200.0,19,0,18,1,2020-03-08 13:19:01
297,阳江,Yangjiang,441700.0,14,0,14,0,2020-03-08 13:19:01
298,茂名,Maoming,440900.0,14,0,14,0,2020-03-08 13:19:01
299,清远,Qingyuan,441800.0,12,0,12,0,2020-03-08 13:19:01
300,揭阳,Jieyang,445200.0,8,0,8,0,2020-03-08 13:19:01
301,汕尾,Shanwei,441500.0,5,0,5,0,2020-03-08 13:19:01
302,潮州,Chaozhou,445100.0,5,0,5,0,2020-03-08 13:19:01
303,河源,Heyuan,441600.0,4,0,4,0,2020-03-08 13:19:01
304,待明确地区,Area not defined,0.0,0,0,2,0,2020-03-08 13:19:01
305,成都,Chengdu,510100.0,144,0,101,3,2020-03-08 13:19:01
306,甘孜州,Garzê Tibetan Autonomous Prefecture,513300.0,78,0,66,0,2020-03-08 13:19:01
307,巴中,Bazhong,511900.0,24,0,20,0,2020-03-08 13:19:01
308,绵阳,Mianyang,510700.0,22,0,18,0,2020-03-08 13:19:01
309,达州,Dazhou,511700.0,42,0,39,0,2020-03-08 13:19:01
310,南充,Nanchong,511300.0,39,0,36,0,2020-03-08 13:19:01
311,广安,Guang'an,511600.0,30,0,27,0,2020-03-08 13:19:01
312,遂宁,Suining,510900.0,17,0,15,0,2020-03-08 13:19:01
313,资阳,Ziyang,512000.0,4,0,2,0,2020-03-08 13:19:01
314,内江,Neijiang,511000.0,22,0,21,0,2020-03-08 13:19:01
315,宜宾,Yibin,511500.0,12,0,11,0,2020-03-08 13:19:01
316,眉山,Meishan,511400.0,8,0,7,0,2020-03-08 13:19:01
317,雅安,Ya'an,511800.0,7,0,6,0,2020-03-08 13:19:01
318,泸州,Luzhou,510500.0,24,0,24,0,2020-03-08 13:19:01
319,德阳,Deyang,510600.0,18,0,18,0,2020-03-08 13:19:01
320,攀枝花,Panzhihua,510400.0,16,0,16,0,2020-03-08 13:19:01
321,凉山州,Liangshan Yi Autonomous Prefecture,513400.0,13,0,13,0,2020-03-08 13:19:01
322,自贡,Zigong,510300.0,9,0,9,0,2020-03-08 13:19:01
323,广元,Guangyuan,510800.0,6,0,6,0,2020-03-08 13:19:01
324,乐山,Leshan,511100.0,3,0,3,0,2020-03-08 13:19:01
325,阿坝州,Ngawa Tibetan and Qiang Autonomous Prefecture,513200.0,1,0,1,0,2020-03-08 13:19:01
326,温州,Wenzhou,330300.0,504,0,488,1,2020-03-08 13:19:01
327,台州,Taizhou,331000.0,146,0,137,0,2020-03-08 13:19:01
328,丽水,Lishui,331100.0,25,0,17,0,2020-03-08 13:19:01
329,杭州,Hangzhou,330100.0,169,0,163,0,2020-03-08 13:19:01
330,省十里丰监狱,Shilifeng Prison,0.0,36,0,31,0,2020-03-08 13:19:01
331,嘉兴,Jiaxing,330400.0,45,0,42,0,2020-03-08 13:19:01
332,绍兴,Shaoxing,330600.0,42,0,39,0,2020-03-08 13:19:01
333,宁波,Ningbo,330200.0,157,0,155,0,2020-03-08 13:19:01
334,湖州,Huzhou,330500.0,12,0,10,0,2020-03-08 13:19:01
335,金华,Jinhua,330700.0,55,0,54,0,2020-03-08 13:19:01
336,衢州,Quzhou,330800.0,14,0,14,0,2020-03-08 13:19:01
337,舟山,Zhoushan,330900.0,10,0,10,0,2020-03-08 13:19:01
338,长沙,Changsha,430100.0,242,0,213,2,2020-03-08 13:19:01
339,岳阳,Yueyang,430600.0,156,0,146,1,2020-03-08 13:19:01
340,株洲,Zhuzhou,430200.0,80,0,74,0,2020-03-08 13:19:01
341,娄底,Loudi,431300.0,76,0,71,0,2020-03-08 13:19:01
342,邵阳,Shaoyang,430500.0,102,0,100,1,2020-03-08 13:19:01
343,常德,Changde,430700.0,82,0,82,0,2020-03-08 13:19:01
344,益阳,Yiyang,430900.0,60,0,60,0,2020-03-08 13:19:01
345,衡阳,Hengyang,430400.0,48,0,48,0,2020-03-08 13:19:01
346,永州,Yongzhou,431100.0,44,0,44,0,2020-03-08 13:19:01
347,怀化,Huaihua,431200.0,40,0,40,0,2020-03-08 13:19:01
348,郴州,Chenzhou,431000.0,39,0,39,0,2020-03-08 13:19:01
349,湘潭,Xiangtan,430300.0,36,0,36,0,2020-03-08 13:19:01
350,湘西自治州,Xiangxi,433100.0,8,0,8,0,2020-03-08 13:19:01
351,张家界,Zhangjiajie,430800.0,5,0,5,0,2020-03-08 13:19:01
352,大连,Dalian,210200.0,19,0,15,0,2020-03-08 13:19:01
353,丹东,Dandong,210600.0,11,0,7,0,2020-03-08 13:19:01
354,沈阳,Shenyang,210100.0,28,0,25,0,2020-03-08 13:19:01
355,葫芦岛,Huludao,211400.0,12,0,9,1,2020-03-08 13:19:01
356,铁岭,Tieling,211200.0,7,0,6,0,2020-03-08 13:19:01
